33,1,313.4,0.0,389.4,111.7,1,1,1.0
33,2,96.7,0.0,216.13,61.8,1,1,0.0
33,5,214.3,59.9,147.59999999999997,68.6,1,1,1.0
33,6,350.2,345.7,402.90000000000003,194.3,1,1,1.0
33,7,728.1,130.6,231.89999999999998,111.6,1,1,1.0
34,1,313.4,0.0,389.4,111.7,1,1,1.0
34,2,96.7,0.0,216.04000000000002,61.8,1,1,0.0
34,5,200.2,57.4,140.8,67.19999999999999,1,1,1.0
34,6,406.4,369.8,441.20000000000005,170.2,1,1,1.0
34,7,688.7,122.2,250.5,108.60000000000001,1,1,1.0
35,1,313.4,0.0,389.4,111.7,1,1,1.0
35,2,96.7,0.0,215.95,61.8,1,1,0.0
35,5,183.5,56.0,136.8,64.1,1,1,1.0
35,6,470.6,393.0,435.0,147.0,1,1,1.0
35,7,649.3,114.4,240.20000000000005,106.0,1,1,1.0
36,1,313.4,0.0,389.4,111.7,1,1,1.0
36,2,96.7,0.0,215.87,61.8,1,1,0.0
36,5,167.8,54.5,133.5,61.8,1,1,1.0
36,6,541.0,420.6,393.1,119.39999999999998,1,1,1.0
36,7,613.4,107.8,229.05000000000007,102.00000000000001,1,1,1.0
37,1,313.4,0.0,389.4,111.7,1,1,1.0
37,2,96.7,0.0,215.78000000000003,61.8,1,1,0.0
37,5,152.8,53.1,130.7,58.800000000000004,1,1,1.0
37,6,626.6,450.0,333.4,90.0,1,1,1.0
37,7,577.5,101.2,217.89999999999998,97.99999999999999,1,1,1.0
38,1,313.4,0.0,389.4,111.7,1,1,0.0
38,2,96.7,0.0,215.69,61.8,1,1,0.0
38,5,140.6,49.4,124.6,60.4,1,1,1.0
38,6,729.1,481.2,230.89999999999998,58.80000000000001,1,1,1.0
38,7,543.9,95.1,212.20000000000005,94.65,1,1,1.0
39,1,313.4,0.0,389.4,111.7,1,1,0.0
39,2,96.7,0.0,215.61,61.8,1,1,0.0
39,5,126.9,46.85,121.65,58.6,1,1,1.0
39,6,871.2,522.3,88.79999999999995,17.700000000000045,1,1,1.0
39,7,510.3,89.0,206.49999999999994,91.30000000000001,1,1,1.0
40,1,313.4,0.0,389.4,111.7,1,1,0.0
40,2,96.7,0.0,215.52000000000004,61.8,1,1,0.0
40,5,113.2,44.3,118.7,56.8,1,1,1.0
40,7,480.75,84.35,199.45000000000005,88.1,1,1,1.0
41,1,313.4,0.0,389.4,111.7,1,1,0.0
41,2,96.7,0.0,215.44,61.8,1,1,0.0
41,5,101.2,42.85,114.99999999999999,55.49999999999999,1,1,1.0
41,7,451.2,79.7,192.40000000000003,84.89999999999999,1,1,1.0
42,1,313.4,0.0,389.4,111.7,1,1,0.0
42,2,96.7,0.0,215.35000000000002,61.8,1,1,0.0
42,5,89.2,41.4,111.3,54.199999999999996,1,1,1.0
42,7,424.2,75.7,185.50000000000006,82.49999999999999,1,1,1.0
43,1,313.4,0.0,389.4,111.7,1,1,0.0
43,2,96.7,0.0,215.26,61.8,1,1,0.0
43,5,76.95,39.1,109.14999999999999,53.6,1,1,1.0
43,7,397.2,71.7,178.59999999999997,80.10000000000001,1,1,1.0
44,1,313.4,0.0,389.4,111.7,1,1,0.0
44,2,96.7,0.0,215.18,61.8,1,1,0.0
44,5,64.7,36.8,106.99999999999999,53.0,1,1,1.0
44,7,373.3,66.5,171.40000000000003,79.85,1,1,1.0
45,1,313.4,0.0,389.4,111.7,1,1,0.0
45,2,96.7,0.0,215.09000000000003,61.8,1,1,0.0
45,5,54.25,35.15,104.30000000000001,51.949999999999996,1,1,1.0
45,7,349.4,61.3,164.20000000000005,79.60000000000001,1,1,1.0
46,1,313.4,0.0,389.4,111.7,1,1,0.0
46,2,96.7,0.0,215.01,61.8,1,1,0.0
46,5,43.8,33.5,101.60000000000001,50.900000000000006,1,1,1.0
46,7,327.1,58.7,158.45,76.45,1,1,1.0
47,1,313.4,0.0,389.4,111.7,1,1,0.0
47,2,96.7,0.0,214.92000000000002,61.8,1,1,0.0
47,5,33.65,31.75,99.5,50.599999999999994,1,1,1.0
47,7,304.8,56.1,152.7,73.30000000000001,1,1,1.0
48,1,313.4,0.0,389.4,111.7,1,1,0.0
48,2,96.7,0.0,214.82999999999998,61.8,1,1,0.0
48,5,23.5,30.0,97.4,50.3,1,1,1.0
48,7,284.35,53.3,148.7,71.35000000000001,1,1,1.0
49,1,313.4,0.0,389.4,111.7,1,1,0.0
49,2,96.7,0.0,214.75,61.8,1,1,0.0
49,5,14.6,28.3,95.7,49.7,1,1,1.0
49,7,263.9,50.5,144.70000000000005,69.4,1,1,1.0
50,1,313.4,0.0,389.4,111.7,1,1,0.0
50,2,96.7,0.0,214.66000000000003,61.8,1,1,0.0
50,5,4.9,26.4,93.8,48.50000000000001,1,1,1.0
50,7,245.9,48.25,139.1,67.55,1,1,1.0
51,1,313.4,0.0,389.4,111.7,1,1,0.0
51,2,96.7,0.0,214.57999999999998,61.8,1,1,0.0
51,5,0.0,26.0,87.9,46.8,1,1,1.0
51,7,227.9,46.0,133.49999999999997,65.7,1,1,1.0
52,1,313.4,0.0,389.4,111.7,1,1,1.0
52,2,96.7,0.0,214.49,61.8,1,1,0.0
52,5,0.0,22.7,77.3,47.0,1,1,1.0
52,7,211.6,43.7,129.54999999999998,63.8,1,1,1.0
53,1,313.4,0.0,389.06000000000006,111.7,1,1,1.0
53,2,96.7,0.0,214.40000000000003,61.8,1,1,0.0
53,5,0.0,22.1,67.3,44.9,1,1,1.0
53,7,195.3,41.4,125.59999999999997,61.9,1,1,1.0
54,1,313.4,0.0,388.72,111.7,1,1,1.0
54,2,96.7,0.0,214.32,61.8,1,1,0.0
54,5,0.0,20.9,57.8,44.6,1,1,1.0
54,7,180.95,39.7,121.5,61.0,1,1,1.0
55,1,313.4,0.0,388.39,111.7,1,1,1.0
55,2,96.7,0.0,214.23000000000002,61.8,1,1,0.0
55,5,0.0,19.9,49.1,43.7,1,1,1.0
55,7,166.6,38.0,117.4,60.099999999999994,1,1,1.0
56,1,313.4,0.0,388.05000000000007,111.7,1,1,1.0
56,2,96.7,0.0,214.14,61.8,1,1,0.0
56,5,0.0,19.9,40.2,41.800000000000004,1,1,1.0
56,7,153.55,36.4,113.39999999999998,58.949999999999996,1,1,1.0
57,1,313.4,0.0,387.71000000000004,111.7,1,1,1.0
57,2,96.7,0.0,214.06,61.8,1,1,0.0
57,5,0.0,19.1,30.7,39.9,1,1,1.0
57,7,140.5,34.8,109.4,57.8,1,1,1.0
58,1,313.4,0.0,387.37,111.7,1,1,1.0
58,2,96.7,0.0,213.97000000000003,61.8,1,1,0.0
58,5,0.0,25.7,23.2,27.3,1,1,1.0
58,7,126.6,33.7,106.80000000000001,56.39999999999999,1,1,1.0
59,1,313.4,0.0,387.0400000000001,111.7,1,1,1.0
59,2,96.7,0.0,213.89,61.8,1,1,0.0
59,5,0.0,25.7,14.7,23.8,1,1,1.0
59,7,114.45,32.55,102.55,55.45,1,1,1.0
60,1,313.4,0.0,386.70000000000005,111.7,1,1,1.0
60,2,96.7,0.0,213.8,61.8,1,1,0.0
60,5,0.0,29.0,6.0,19.299999999999997,1,1,1.0
60,7,102.3,31.4,98.3,54.50000000000001,1,1,1.0
